Name,Level,Type,Stats,Move Pool
krabby,50,['water'],"{'hp': 30, 'attack': 105, 'defense': 90, 'special-attack': 25, 'special-defense': 25, 'speed': 50}","{'vice-grip': {'accuracy': 100, 'power': 55, 'pp': 30, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'guillotine': {'accuracy': 30, 'power': None, 'pp': 5, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'cut': {'accuracy': 95, 'power': 50, 'pp': 30, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'stomp': {'accuracy': 100, 'power': 65, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'body-slam': {'accuracy': 100, 'power': 85, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'take-down': {'accuracy': 85, 'power': 90, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'double-edge': {'accuracy': 100, 'power': 120, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'water-gun': {'accuracy': 100, 'power': 40, 'pp': 25, 'priority': 0, 'damage_class': 'special', 'type': 'water'}, 'surf': {'accuracy': 100, 'power': 90, 'pp': 15, 'priority': 0, 'damage_class': 'special', 'type': 'water'}, 'ice-beam': {'accuracy': 100, 'power': 90, 'pp': 10, 'priority': 0, 'damage_class': 'special', 'type': 'ice'}, 'blizzard': {'accuracy': 70, 'power': 110, 'pp': 5, 'priority': 0, 'damage_class': 'special', 'type': 'ice'}, 'bubble-beam': {'accuracy': 100, 'power': 65, 'pp': 20, 'priority': 0, 'damage_class': 'special', 'type': 'water'}, 'strength': {'accuracy': 100, 'power': 80, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'rage': {'accuracy': 100, 'power': 20, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'bide': {'accuracy': None, 'power': None, 'pp': 10, 'priority': 1, 'damage_class': 'physical', 'type': 'normal'}, 'bubble': {'accuracy': 100, 'power': 40, 'pp': 30, 'priority': 0, 'damage_class': 'special', 'type': 'water'}, 'crabhammer': {'accuracy': 90, 'power': 100, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'water'}}"
kingler,50,['water'],"{'hp': 55, 'attack': 130, 'defense': 115, 'special-attack': 50, 'special-defense': 50, 'speed': 75}","{'vice-grip': {'accuracy': 100, 'power': 55, 'pp': 30, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'guillotine': {'accuracy': 30, 'power': None, 'pp': 5, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'cut': {'accuracy': 95, 'power': 50, 'pp': 30, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'stomp': {'accuracy': 100, 'power': 65, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'body-slam': {'accuracy': 100, 'power': 85, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'take-down': {'accuracy': 85, 'power': 90, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'double-edge': {'accuracy': 100, 'power': 120, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'water-gun': {'accuracy': 100, 'power': 40, 'pp': 25, 'priority': 0, 'damage_class': 'special', 'type': 'water'}, 'surf': {'accuracy': 100, 'power': 90, 'pp': 15, 'priority': 0, 'damage_class': 'special', 'type': 'water'}, 'ice-beam': {'accuracy': 100, 'power': 90, 'pp': 10, 'priority': 0, 'damage_class': 'special', 'type': 'ice'}, 'blizzard': {'accuracy': 70, 'power': 110, 'pp': 5, 'priority': 0, 'damage_class': 'special', 'type': 'ice'}, 'bubble-beam': {'accuracy': 100, 'power': 65, 'pp': 20, 'priority': 0, 'damage_class': 'special', 'type': 'water'}, 'hyper-beam': {'accuracy': 90, 'power': 150, 'pp': 5, 'priority': 0, 'damage_class': 'special', 'type': 'normal'}, 'strength': {'accuracy': 100, 'power': 80, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'rage': {'accuracy': 100, 'power': 20, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'bide': {'accuracy': None, 'power': None, 'pp': 10, 'priority': 1, 'damage_class': 'physical', 'type': 'normal'}, 'bubble': {'accuracy': 100, 'power': 40, 'pp': 30, 'priority': 0, 'damage_class': 'special', 'type': 'water'}, 'crabhammer': {'accuracy': 90, 'power': 100, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'water'}}"
voltorb,50,['electric'],"{'hp': 40, 'attack': 30, 'defense': 50, 'special-attack': 55, 'special-defense': 55, 'speed': 100}","{'tackle': {'accuracy': 100, 'power': 40, 'pp': 35, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'take-down': {'accuracy': 85, 'power': 90, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'sonic-boom': {'accuracy': 90, 'power': None, 'pp': 20, 'priority': 0, 'damage_class': 'special', 'type': 'normal'}, 'thunderbolt': {'accuracy': 100, 'power': 90, 'pp': 15, 'priority': 0, 'damage_class': 'special', 'type': 'electric'}, 'thunder': {'accuracy': 70, 'power': 110, 'pp': 10, 'priority': 0, 'damage_class': 'special', 'type': 'electric'}, 'rage': {'accuracy': 100, 'power': 20, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'bide': {'accuracy': None, 'power': None, 'pp': 10, 'priority': 1, 'damage_class': 'physical', 'type': 'normal'}, 'self-destruct': {'accuracy': 100, 'power': 200, 'pp': 5, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'swift': {'accuracy': None, 'power': 60, 'pp': 20, 'priority': 0, 'damage_class': 'special', 'type': 'normal'}, 'explosion': {'accuracy': 100, 'power': 250, 'pp': 5, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}}"
electrode,50,['electric'],"{'hp': 60, 'attack': 50, 'defense': 70, 'special-attack': 80, 'special-defense': 80, 'speed': 150}","{'tackle': {'accuracy': 100, 'power': 40, 'pp': 35, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'take-down': {'accuracy': 85, 'power': 90, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'sonic-boom': {'accuracy': 90, 'power': None, 'pp': 20, 'priority': 0, 'damage_class': 'special', 'type': 'normal'}, 'hyper-beam': {'accuracy': 90, 'power': 150, 'pp': 5, 'priority': 0, 'damage_class': 'special', 'type': 'normal'}, 'thunderbolt': {'accuracy': 100, 'power': 90, 'pp': 15, 'priority': 0, 'damage_class': 'special', 'type': 'electric'}, 'thunder': {'accuracy': 70, 'power': 110, 'pp': 10, 'priority': 0, 'damage_class': 'special', 'type': 'electric'}, 'rage': {'accuracy': 100, 'power': 20, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'bide': {'accuracy': None, 'power': None, 'pp': 10, 'priority': 1, 'damage_class': 'physical', 'type': 'normal'}, 'self-destruct': {'accuracy': 100, 'power': 200, 'pp': 5, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'swift': {'accuracy': None, 'power': 60, 'pp': 20, 'priority': 0, 'damage_class': 'special', 'type': 'normal'}, 'skull-bash': {'accuracy': 100, 'power': 130, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'explosion': {'accuracy': 100, 'power': 250, 'pp': 5, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}}"
exeggcute,50,"['grass', 'psychic']","{'hp': 60, 'attack': 40, 'defense': 80, 'special-attack': 60, 'special-defense': 45, 'speed': 40}","{'take-down': {'accuracy': 85, 'power': 90, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'double-edge': {'accuracy': 100, 'power': 120, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'solar-beam': {'accuracy': 100, 'power': 120, 'pp': 10, 'priority': 0, 'damage_class': 'special', 'type': 'grass'}, 'psychic': {'accuracy': 100, 'power': 90, 'pp': 10, 'priority': 0, 'damage_class': 'special', 'type': 'psychic'}, 'rage': {'accuracy': 100, 'power': 20, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'bide': {'accuracy': None, 'power': None, 'pp': 10, 'priority': 1, 'damage_class': 'physical', 'type': 'normal'}, 'self-destruct': {'accuracy': 100, 'power': 200, 'pp': 5, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'egg-bomb': {'accuracy': 75, 'power': 100, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'barrage': {'accuracy': 85, 'power': 15, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'psywave': {'accuracy': 100, 'power': None, 'pp': 15, 'priority': 0, 'damage_class': 'special', 'type': 'psychic'}, 'explosion': {'accuracy': 100, 'power': 250, 'pp': 5, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}}"
exeggutor,50,"['grass', 'psychic']","{'hp': 95, 'attack': 95, 'defense': 85, 'special-attack': 125, 'special-defense': 75, 'speed': 55}","{'stomp': {'accuracy': 100, 'power': 65, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'take-down': {'accuracy': 85, 'power': 90, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'double-edge': {'accuracy': 100, 'power': 120, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'hyper-beam': {'accuracy': 90, 'power': 150, 'pp': 5, 'priority': 0, 'damage_class': 'special', 'type': 'normal'}, 'strength': {'accuracy': 100, 'power': 80, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'mega-drain': {'accuracy': 100, 'power': 40, 'pp': 15, 'priority': 0, 'damage_class': 'special', 'type': 'grass'}, 'solar-beam': {'accuracy': 100, 'power': 120, 'pp': 10, 'priority': 0, 'damage_class': 'special', 'type': 'grass'}, 'psychic': {'accuracy': 100, 'power': 90, 'pp': 10, 'priority': 0, 'damage_class': 'special', 'type': 'psychic'}, 'rage': {'accuracy': 100, 'power': 20, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'bide': {'accuracy': None, 'power': None, 'pp': 10, 'priority': 1, 'damage_class': 'physical', 'type': 'normal'}, 'self-destruct': {'accuracy': 100, 'power': 200, 'pp': 5, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'egg-bomb': {'accuracy': 75, 'power': 100, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'barrage': {'accuracy': 85, 'power': 15, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'psywave': {'accuracy': 100, 'power': None, 'pp': 15, 'priority': 0, 'damage_class': 'special', 'type': 'psychic'}, 'explosion': {'accuracy': 100, 'power': 250, 'pp': 5, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}}"
cubone,50,['ground'],"{'hp': 50, 'attack': 50, 'defense': 95, 'special-attack': 40, 'special-defense': 50, 'speed': 35}","{'mega-punch': {'accuracy': 85, 'power': 80, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'mega-kick': {'accuracy': 75, 'power': 120, 'pp': 5, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'body-slam': {'accuracy': 100, 'power': 85, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'take-down': {'accuracy': 85, 'power': 90, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'thrash': {'accuracy': 100, 'power': 120, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'double-edge': {'accuracy': 100, 'power': 120, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'water-gun': {'accuracy': 100, 'power': 40, 'pp': 25, 'priority': 0, 'damage_class': 'special', 'type': 'water'}, 'ice-beam': {'accuracy': 100, 'power': 90, 'pp': 10, 'priority': 0, 'damage_class': 'special', 'type': 'ice'}, 'blizzard': {'accuracy': 70, 'power': 110, 'pp': 5, 'priority': 0, 'damage_class': 'special', 'type': 'ice'}, 'bubble-beam': {'accuracy': 100, 'power': 65, 'pp': 20, 'priority': 0, 'damage_class': 'special', 'type': 'water'}, 'submission': {'accuracy': 80, 'power': 80, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'fighting'}, 'counter': {'accuracy': 100, 'power': None, 'pp': 20, 'priority': -5, 'damage_class': 'physical', 'type': 'fighting'}, 'seismic-toss': {'accuracy': 100, 'power': None, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'fighting'}, 'strength': {'accuracy': 100, 'power': 80, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'earthquake': {'accuracy': 100, 'power': 100, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'ground'}, 'fissure': {'accuracy': 30, 'power': None, 'pp': 5, 'priority': 0, 'damage_class': 'physical', 'type': 'ground'}, 'dig': {'accuracy': 100, 'power': 80, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'ground'}, 'rage': {'accuracy': 100, 'power': 20, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'bide': {'accuracy': None, 'power': None, 'pp': 10, 'priority': 1, 'damage_class': 'physical', 'type': 'normal'}, 'bone-club': {'accuracy': 85, 'power': 65, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'ground'}, 'fire-blast': {'accuracy': 85, 'power': 110, 'pp': 5, 'priority': 0, 'damage_class': 'special', 'type': 'fire'}, 'skull-bash': {'accuracy': 100, 'power': 130, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'bonemerang': {'accuracy': 90, 'power': 50, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'ground'}}"
marowak,50,['ground'],"{'hp': 60, 'attack': 80, 'defense': 110, 'special-attack': 50, 'special-defense': 80, 'speed': 45}","{'mega-punch': {'accuracy': 85, 'power': 80, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'mega-kick': {'accuracy': 75, 'power': 120, 'pp': 5, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'body-slam': {'accuracy': 100, 'power': 85, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'take-down': {'accuracy': 85, 'power': 90, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'thrash': {'accuracy': 100, 'power': 120, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'double-edge': {'accuracy': 100, 'power': 120, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'water-gun': {'accuracy': 100, 'power': 40, 'pp': 25, 'priority': 0, 'damage_class': 'special', 'type': 'water'}, 'ice-beam': {'accuracy': 100, 'power': 90, 'pp': 10, 'priority': 0, 'damage_class': 'special', 'type': 'ice'}, 'blizzard': {'accuracy': 70, 'power': 110, 'pp': 5, 'priority': 0, 'damage_class': 'special', 'type': 'ice'}, 'bubble-beam': {'accuracy': 100, 'power': 65, 'pp': 20, 'priority': 0, 'damage_class': 'special', 'type': 'water'}, 'hyper-beam': {'accuracy': 90, 'power': 150, 'pp': 5, 'priority': 0, 'damage_class': 'special', 'type': 'normal'}, 'submission': {'accuracy': 80, 'power': 80, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'fighting'}, 'counter': {'accuracy': 100, 'power': None, 'pp': 20, 'priority': -5, 'damage_class': 'physical', 'type': 'fighting'}, 'seismic-toss': {'accuracy': 100, 'power': None, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'fighting'}, 'strength': {'accuracy': 100, 'power': 80, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'earthquake': {'accuracy': 100, 'power': 100, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'ground'}, 'fissure': {'accuracy': 30, 'power': None, 'pp': 5, 'priority': 0, 'damage_class': 'physical', 'type': 'ground'}, 'dig': {'accuracy': 100, 'power': 80, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'ground'}, 'rage': {'accuracy': 100, 'power': 20, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'bide': {'accuracy': None, 'power': None, 'pp': 10, 'priority': 1, 'damage_class': 'physical', 'type': 'normal'}, 'bone-club': {'accuracy': 85, 'power': 65, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'ground'}, 'fire-blast': {'accuracy': 85, 'power': 110, 'pp': 5, 'priority': 0, 'damage_class': 'special', 'type': 'fire'}, 'skull-bash': {'accuracy': 100, 'power': 130, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'bonemerang': {'accuracy': 90, 'power': 50, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'ground'}}"
hitmonlee,50,['fighting'],"{'hp': 50, 'attack': 120, 'defense': 53, 'special-attack': 35, 'special-defense': 110, 'speed': 87}","{'mega-punch': {'accuracy': 85, 'power': 80, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'double-kick': {'accuracy': 100, 'power': 30, 'pp': 30, 'priority': 0, 'damage_class': 'physical', 'type': 'fighting'}, 'mega-kick': {'accuracy': 75, 'power': 120, 'pp': 5, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'jump-kick': {'accuracy': 95, 'power': 100, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'fighting'}, 'rolling-kick': {'accuracy': 85, 'power': 60, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'fighting'}, 'body-slam': {'accuracy': 100, 'power': 85, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'take-down': {'accuracy': 85, 'power': 90, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'double-edge': {'accuracy': 100, 'power': 120, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'submission': {'accuracy': 80, 'power': 80, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'fighting'}, 'counter': {'accuracy': 100, 'power': None, 'pp': 20, 'priority': -5, 'damage_class': 'physical', 'type': 'fighting'}, 'seismic-toss': {'accuracy': 100, 'power': None, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'fighting'}, 'strength': {'accuracy': 100, 'power': 80, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'rage': {'accuracy': 100, 'power': 20, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'bide': {'accuracy': None, 'power': None, 'pp': 10, 'priority': 1, 'damage_class': 'physical', 'type': 'normal'}, 'swift': {'accuracy': None, 'power': 60, 'pp': 20, 'priority': 0, 'damage_class': 'special', 'type': 'normal'}, 'skull-bash': {'accuracy': 100, 'power': 130, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'high-jump-kick': {'accuracy': 90, 'power': 130, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'fighting'}}"
hitmonchan,50,['fighting'],"{'hp': 50, 'attack': 105, 'defense': 79, 'special-attack': 35, 'special-defense': 110, 'speed': 76}","{'comet-punch': {'accuracy': 85, 'power': 18, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'mega-punch': {'accuracy': 85, 'power': 80, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'fire-punch': {'accuracy': 100, 'power': 75, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'fire'}, 'ice-punch': {'accuracy': 100, 'power': 75, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'ice'}, 'thunder-punch': {'accuracy': 100, 'power': 75, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'electric'}, 'mega-kick': {'accuracy': 75, 'power': 120, 'pp': 5, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'body-slam': {'accuracy': 100, 'power': 85, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'take-down': {'accuracy': 85, 'power': 90, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'double-edge': {'accuracy': 100, 'power': 120, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'submission': {'accuracy': 80, 'power': 80, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'fighting'}, 'counter': {'accuracy': 100, 'power': None, 'pp': 20, 'priority': -5, 'damage_class': 'physical', 'type': 'fighting'}, 'seismic-toss': {'accuracy': 100, 'power': None, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'fighting'}, 'strength': {'accuracy': 100, 'power': 80, 'pp': 15, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'rage': {'accuracy': 100, 'power': 20, 'pp': 20, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}, 'bide': {'accuracy': None, 'power': None, 'pp': 10, 'priority': 1, 'damage_class': 'physical', 'type': 'normal'}, 'swift': {'accuracy': None, 'power': 60, 'pp': 20, 'priority': 0, 'damage_class': 'special', 'type': 'normal'}, 'skull-bash': {'accuracy': 100, 'power': 130, 'pp': 10, 'priority': 0, 'damage_class': 'physical', 'type': 'normal'}}"
